g,Lctx,kappa_c,C,Q,regime,N,D,L
对数渐进型,8192,7.6384,1e+24,1.0,B,37129578560.49331,3515457414192.034,1.9195940363442725
对数渐进型,8192,7.6384,1.333521432163324e+24,1.0,B,42264679355.0113,4119850979112.4663,1.9096497434586408
对数渐进型,8192,7.6384,1.7782794100389228e+24,1.0,B,48112421578.90024,4827697941448.204,1.9001372091691715
对数渐进型,8192,7.6384,2.3713737056616553e+24,1.0,B,54771707893.22962,5656691810916.298,1.8910374612270155
对数渐进型,8192,7.6384,3.1622776601683796e+24,1.0,B,62355166584.951836,6627551939923.0205,1.8823323967483645
对数渐进型,8192,7.6384,4.2169650342858227e+24,1.0,B,70991056444.43736,7764540965001.41,1.8740047368466788
对数渐进型,8192,7.6384,5.62341325190349e+24,1.0,B,80825436001.50609,9096070735029.223,1.866037984446154
对数渐进型,8192,7.6384,7.498942093324559e+24,1.0,B,92024633808.13603,10655411858159.232,1.8584163849503663
对数渐进型,8192,7.6384,1e+25,1.0,B,104778061547.59436,12481524587072.148,1.8511248894825978
对数渐进型,8192,7.6384,1.3335214321633241e+25,1.0,B,119301417547.9895,14620031792346.8,1.844149120450946
对数渐进型,8192,7.6384,1.7782794100389228e+25,1.0,B,135840334881.16196,17124358322114.633,1.837475339222758
对数渐进型,8192,7.6384,2.3713737056616553e+25,1.0,B,154674535747.04,20057065201346.758,1.831090415719938
对数渐进型,8192,7.6384,3.1622776601683795e+25,1.0,B,176122562406.4459,23491411989856.867,1.8249817997698559
对数渐进型,8192,7.6384,4.216965034285822e+25,1.0,B,200547164676.4461,27513186315931.043,1.8191374940665006
对数渐进型,8192,7.6384,5.6234132519034905e+25,1.0,B,228361435106.80182,32222846274685.984,1.8135460286136245
对数渐进型,8192,7.6384,7.498942093324558e+25,1.0,B,260035795601.5126,37738029193459.71,1.8081964365363346
对数渐进型,8192,7.6384,1e+26,1.0,B,296105953650.03595,44196489415832.41,1.8030782311602556
对数渐进型,8192,7.6384,1.333521432163324e+26,1.0,B,337181962731.61017,51759538469806.36,1.7981813842682979
对数渐进型,8192,7.6384,1.7782794100389227e+26,1.0,B,383958540131.031,60616073531740.42,1.7934963054544977
对数渐进型,8192,7.6384,2.3713737056616553e+26,1.0,B,437226816670.8293,70987294789181.19,1.7890138225025431
对数渐进型,8192,7.6384,3.1622776601683796e+26,1.0,B,497887717082.64655,83132229509672.45,1.7847251627236842
对数渐进型,8192,7.6384,4.216965034285822e+26,1.0,B,566967197319.6309,97354200768541.9,1.7806219351948585
对数渐进型,8192,7.6384,5.623413251903491e+26,1.0,B,645633596518.0765,114008402379699.39,1.77669611384324
对数渐进型,8192,7.6384,7.498942093324558e+26,1.0,B,735217397081.5519,133510769198765.44,1.7729400213280897
对数渐进型,8192,7.6384,1e+27,1.0,B,837233727088.9733,156348364317330.2,1.769346313674911
对数渐进型,32768,12.5536,1000000000000000.0,0.6200709735609296,A,2553266.5290393475,31198632.719696783,8.69996340214666
对数渐进型,32768,12.5536,1333521432163324.0,0.6200709735609296,A,2907611.433373565,36533841.9491708,8.396976891315784
对数渐进型,32768,12.5536,1778279410038922.8,0.6200709735609296,A,3311132.6809526407,42781413.51766137,8.107085767038466
对数渐进型,32768,12.5536,2371373705661655.5,0.6200709735609296,A,3770655.014295391,50097368.49235691,7.829724033328552
对数渐进型,32768,12.5536,3162277660168379.5,0.6200709735609296,A,4293950.3205713695,58664408.758324645,7.5643501571246885
对数渐进型,32768,12.5536,4216965034285822.5,0.6200709735609296,A,4889869.077290908,68696479.64620848,7.310446010977702
对数渐进型,32768,12.5536,5623413251903491.0,0.6200709735609296,A,5568490.04016055,80444112.80480623,7.067515861436132
对数渐进型,32768,12.5536,7498942093324558.0,0.6200709735609296,A,6341290.704770013,94200682.74647856,6.835085401154772
对数渐进型,32768,12.5536,1e+16,0.6200709735609296,A,7221341.42512418,110309733.31055844,6.612700822836469
对数渐进型,32768,12.5536,1.333521432163324e+16,0.6200709735609296,A,8223526.4721404575,129173557.00908045,6.399927933199097
对数渐进型,32768,12.5536,1.7782794100389228e+16,0.6200709735609296,A,9364795.770867746,151263241.50745666,6.196351305237786
对数渐进型,32768,12.5536,2.371373705661655e+16,0.6200709735609296,A,10664451.574050283,177130434.13161343,6.001573467127258
对数渐进型,32768,12.5536,3.162277660168379e+16,0.6200709735609296,A,12144474.92053788,207421118.19749323,5.815214126180609
对数渐进型,32768,12.5536,4.216965034285822e+16,0.6200709735609296,A,13829897.399924114,242891745.2002083,5.6369094263494
对数渐进型,32768,12.5536,5.623413251903491e+16,0.6200709735609296,A,15749224.511055002,284428125.7332257,5.466311237815352
对数渐进型,32768,12.5536,7.498942093324558e+16,0.6200709735609296,A,17934917.774659403,333067550.9018761,5.303086477286607
对数渐进型,32768,12.5536,1e+17,0.6200709735609296,A,20423943.754056472,390024696.6708983,5.146916457671487
对数渐进型,32768,12.5536,1.333521432163324e+17,0.6200709735609296,A,23258399.269510012,456721958.05721784,4.997496265860016
对数渐进型,32768,12.5536,1.778279410038923e+17,0.6200709735609296,A,26486223.380462706,534824970.70597076,4.854534167398349
对数渐进型,32768,12.5536,2.3713737056616554e+17,0.6200709735609296,A,30162008.17738179,626284206.932759,4.7177510368938
对数渐进型,32768,12.5536,3.1622776601683795e+17,1.0,B,73318611.66544138,178877654.28354824,4.558162225086155
对数渐进型,32768,12.5536,4.216965034285823e+17,1.0,B,79753863.81887251,228113049.53590086,4.401812003096357
对数渐进型,32768,12.5536,5.6234132519034906e+17,1.0,B,86871420.55306152,290168734.1726587,4.255696829736361
对数渐进型,32768,12.5536,7.498942093324558e+17,1.0,B,94757475.1452997,368140410.3799656,4.119048497040764
对数渐进型,32768,12.5536,1e+18,1.0,B,103510469.09739156,465796476.3888984,3.9911581694020626
对数渐进型,32768,12.5536,1.333521432163324e+18,1.0,B,113242915.28665876,587703536.8912582,3.8713718994326642
对数渐进型,32768,12.5536,1.7782794100389228e+18,1.0,B,124083484.93802018,739370646.0961025,3.759086495573384
对数渐进型,32768,12.5536,2.371373705661655e+18,1.0,B,136179392.53512433,927414457.3864714,3.6537457126742385
对数渐进型,32768,12.5536,3.1622776601683794e+18,1.0,B,149699116.50555912,1159747829.206126,3.5548367385488255
对数渐进型,32768,12.5536,4.2169650342858225e+18,1.0,B,164835497.729479,1445794974.521005,3.461886951141393
对数渐进型,32768,12.5536,5.623413251903491e+18,1.0,B,181809262.79796195,1796736985.5803204,3.374460922490636
对数渐进型,32768,12.5536,7.498942093324558e+18,1.0,B,200873024.69741148,2225792557.235127,3.292157647174751
对数渐进型,32768,12.5536,1e+19,1.0,B,222315820.47005767,2748540001.5415783,3.2146079744266283
对数渐进型,32768,12.5536,1.3335214321633241e+19,1.0,B,246468253.67680076,3383288210.2599792,3.1414722246601787
对数渐进型,32768,12.5536,1.7782794100389229e+19,1.0,B,273708319.4562381,4151506080.3048024,3.0724379727817452
对数渐进型,32768,12.5536,2.3713737056616554e+19,1.0,B,304468001.9086782,5078322056.012936,3.0072179823911274
对数渐进型,32768,12.5536,3.162277660168379e+19,1.0,B,339240747.6799793,6193107839.413675,2.9455482768002357
对数渐进型,32768,12.5536,4.216965034285823e+19,1.0,B,378589936.1725939,7530162956.855108,2.8871863346851265
对数渐进型,32768,12.5536,5.6234132519034905e+19,1.0,B,423158485.918823,9129519745.132229,2.8319094000878056
对数渐进型,32768,12.5536,7.498942093324558e+19,1.0,B,473679758.42881435,11037891459.652893,2.779512898328428
对数渐进型,32768,12.5536,1e+20,1.0,B,530989945.38625985,13309789676.738953,2.7298089510982946
对数渐进型,32768,12.5536,1.333521432163324e+20,1.0,B,596042152.5602441,16008841069.918577,2.6826249855032054
对数渐进型,32768,12.5536,1.778279410038923e+20,1.0,B,669922424.4677821,19209338134.33213,2.6378024330526357
对数渐进型,32768,12.5536,2.3713737056616553e+20,1.0,B,753867988.0157254,22998063695.842236,2.5951955155028523
对数渐进型,32768,12.5536,3.1622776601683794e+20,1.0,B,849288031.5779892,27476435278.27788,2.5546701150497397
对数渐进型,32768,12.5536,4.216965034285823e+20,1.0,B,957787378.8878433,32763022836.33836,2.5161027266469347
对数渐进型,32768,12.5536,5.6234132519034906e+20,1.0,B,1081193465.5625618,38996502228.72486,2.479379490239112
对数渐进型,32768,12.5536,7.498942093324558e+20,1.0,B,1221587080.991794,46339117355.72709,2.444395300508945
对数渐进型,32768,12.5536,1e+21,1.0,B,1381337400.8016007,54980736388.09106,2.411052991408146
对数渐进型,32768,12.5536,1.333521432163324e+21,1.0,B,1563141906.3687592,65143602271.073814,2.3792625923466972
对数渐进型,32768,12.5536,1.7782794100389228e+21,1.0,B,1770071869.2408836,77087895045.58002,2.348940652511054
对数渐进型,32768,12.5536,2.3713737056616553e+21,1.0,B,2005624171.2907472,91118243893.20007,2.3200096294204426
对数渐进型,32768,12.5536,3.1622776601683794e+21,1.0,B,2273780337.627986,107591350664.93501,2.2923973375444753
对数渐进型,32768,12.5536,4.2169650342858226e+21,1.0,B,2579073780.5288463,126924914566.0575,2.2660364526144936
对数渐进型,32768,12.5536,5.623413251903491e+21,1.0,B,2926666390.973052,149608080320.3569,2.2408640671719082
对数渐进型,32768,12.5536,7.498942093324559e+21,1.0,B,3322435772.11449,176213670328.56656,2.216821292905559
对数渐进型,32768,12.5536,1e+22,1.0,B,3773074588.7974243,207412506014.30975,2.1938529054260414
对数渐进型,32768,12.5536,1.3335214321633241e+22,1.0,B,4286203712.0692177,243990175828.94983,2.1719070272930505
对数渐进型,32768,12.5536,1.7782794100389228e+22,1.0,B,4870501070.964576,286866668569.73236,2.1509348453353505
对数渐进型,32768,12.5536,2.371373705661655e+22,1.0,B,5535848389.564309,337119362283.19446,2.130890358565419
对数渐进型,32768,12.5536,3.1622776601683792e+22,1.0,B,6293498289.932513,396009942869.40717,2.111730153276966
对数渐进型,32768,12.5536,4.2169650342858225e+22,1.0,B,7156264586.110371,465015924669.20905,2.0934132022102925
对数渐进型,32768,12.5536,5.623413251903491e+22,1.0,B,8138738986.706078,545867560260.8961,2.0759006849672788
对数渐进型,32768,12.5536,7.498942093324558e+22,1.0,B,9257537870.398994,640591061287.9703,2.0591558271464248
对数渐进型,32768,12.5536,1.0000000000000001e+23,1.0,B,10531583307.414911,751559209749.6447,2.0431437559429737
对数渐进型,32768,12.5536,1.3335214321633241e+23,1.0,B,11982423079.343285,881550623747.8849,2.02783137021574
对数渐进型,32768,12.5536,1.7782794100389228e+23,1.0,B,13634595109.331743,1033819157810.8292,2.0131872232585204
对数渐进型,32768,12.5536,2.371373705661655e+23,1.0,B,15516042465.89627,1212175170998.729,1.9991814167288942
对数渐进型,32768,12.5536,3.162277660168379e+23,1.0,B,17658585958.993332,1421080692369.031,1.9857855043806856
对数渐进型,32768,12.5536,4.2169650342858225e+23,1.0,B,20098462321.12073,1665760860430.9072,1.9729724044190566
对数渐进型,32768,12.5536,5.623413251903491e+23,1.0,B,22876937075.498135,1952334419625.601,1.9607163194502202
对数渐进型,32768,12.5536,7.498942093324558e+23,1.0,B,26041002456.592705,2287966532776.5986,1.9489926631324888
对数渐进型,32768,12.5536,1e+24,1.0,B,29644172186.778847,2681047725746.864,1.9377779927533982
对数渐进型,32768,12.5536,1.333521432163324e+24,1.0,B,33747386551.071697,3141403433137.512,1.9270499470605769
对数渐进型,32768,12.5536,1.7782794100389228e+24,1.0,B,38420043077.35459,3680539378061.2056,1.91678718876344
对数渐进型,32768,12.5536,2.3713737056616553e+24,1.0,B,43741170253.91174,4311928913906.027,1.9069693512002635
对数渐进型,32768,12.5536,3.1622776601683796e+24,1.0,B,49800764135.26122,5051349503923.897,1.8975769887320881
对数渐进型,32768,12.5536,4.2169650342858227e+24,1.0,B,56701310442.23011,5917276741596.4795,1.8885915304826197
对数渐进型,32768,12.5536,5.62341325190349e+24,1.0,B,64559517899.47246,6931345751700.221,1.8799952370929411
对数渐进型,32768,12.5536,7.498942093324559e+24,1.0,B,73508292126.29492,8118891494692.937,1.8717711602025653
对数渐进型,32768,12.5536,1e+25,1.0,B,83698983465.12439,9509581467501.922,1.8639031044050347
对数渐进型,32768,12.5536,1.3335214321633241e+25,1.0,B,95303946765.06097,11138156601213.797,1.8563755914577837
对数渐进型,32768,12.5536,1.7782794100389228e+25,1.0,B,108519456414.04651,13045298858174.656,1.8491738265530189
对数渐进型,32768,12.5536,2.3713737056616553e+25,1.0,B,123569025921.49242,15278647195081.729,1.842283666479613
对数渐进型,32768,12.5536,3.1622776601683795e+25,1.0,B,140707188195.34998,17893987263803.195,1.83569158952596
对数渐进型,32768,12.5536,4.216965034285822e+25,1.0,B,160223800449.34073,20956644560424.84,1.8293846669909068
对数渐进型,32768,12.5536,5.6234132519034905e+25,1.0,B,182448946549.113,24543115813749.76,1.8233505361846574
对数渐进型,32768,12.5536,7.498942093324558e+25,1.0,B,207758519710.51355,28742979354054.43,1.817577374814284
对数渐进型,32768,12.5536,1e+26,1.0,B,236580579970.04672,33661132169884.312,1.812053876659487
对数渐进型,32768,12.5536,1.333521432163324e+26,1.0,B,269402593951.14297,39420409519096.47,1.8067692284537649
对数渐进型,32768,12.5536,1.7782794100389227e+26,1.0,B,306779679372.2365,46164652513893.81,1.8017130878944196
对数渐进型,32768,12.5536,2.3713737056616553e+26,1.0,B,349343993735.7641,54062300286890.17,1.7968755627120017
对数渐进型,32768,12.5536,3.1622776601683796e+26,1.0,B,397815425988.6383,63310596445654.82,1.792247190736065
对数渐进型,32768,12.5536,4.216965034285822e+26,1.0,B,453013771982.0012,74140514863836.67,1.7878189208995812
对数渐进型,32768,12.5536,5.623413251903491e+26,1.0,B,515872599653.3548,86822527821038.25,1.7835820951291643
对数渐进型,32768,12.5536,7.498942093324558e+26,1.0,B,587455038432.5645,101673360539619.36,1.7795284310725024
对数渐进型,32768,12.5536,1e+27,1.0,B,668971759917.3326,119063900800013.31,1.7756500056181228
对数渐进型,131072,32.2144,1000000000000000.0,0.6200709735609296,A,1668386.0304859253,18606016.778483972,9.791119756247083
对数渐进型,131072,32.2144,1333521432163324.0,0.6200709735609296,A,1899926.326667821,21787790.586720243,9.440972352978694
对数渐进型,131072,32.2144,1778279410038922.8,0.6200709735609296,A,2163600.018704385,25513672.50188271,9.105958678218379
对数渐进型,131072,32.2144,2371373705661655.5,0.6200709735609296,A,2463866.611684707,29876709.2488066,8.785424636758181
对数渐进型,131072,32.2144,3162277660168379.5,0.6200709735609296,A,2805804.505312357,34985859.26709922,8.47874440405331
对数渐进型,131072,32.2144,4216965034285822.5,0.6200709735609296,A,3195196.884724261,40968713.738316685,8.18531920433519
对数渐进型,131072,32.2144,5623413251903491.0,0.6200709735609296,A,3638629.531324072,47974682.92998409,7.904576141535728
对数渐进型,131072,32.2144,7498942093324558.0,0.6200709735609296,A,4143602.2079015747,56178727.42926551,7.635967080740203
对数渐进型,131072,32.2144,1e+16,0.6200709735609296,A,4718655.50189137,65785727.44665697,7.378967577984931
对数渐进型,131072,32.2144,1.333521432163324e+16,0.6200709735609296,A,5373515.27206699,77035599.3046465,7.1330758563101515
对数渐进型,131072,32.2144,1.7782794100389228e+16,0.6200709735609296,A,6119257.141692875,90209286.88579296,6.897811826068962
对数渐进型,131072,32.2144,2.371373705661655e+16,0.6200709735609296,A,6968493.82020192,105635777.66509844,6.672716147579495
对数渐进型,131072,32.2144,3.162277660168379e+16,0.6200709735609296,A,7935588.421564243,123700318.53857325,6.4573493342902335
对数渐进型,131072,32.2144,4.216965034285822e+16,0.6200709735609296,A,9036897.387194585,144854036.62248185,6.251290894707433
对数渐进型,131072,32.2144,5.623413251903491e+16,0.6200709735609296,A,10291047.121945722,169625205.2842069,6.054138511409313
对数渐进型,131072,32.2144,7.498942093324558e+16,0.6200709735609296,A,11719249.021923998,198632436.75215334,5.865507255544107
对数渐进型,131072,32.2144,1e+17,1.0,B,28517490.022121742,56621769.10304304,5.646520339126625
对数渐进型,131072,32.2144,1.333521432163324e+17,1.0,B,31019569.188074928,72210729.23472165,5.430788340986579
对数渐进型,131072,32.2144,1.778279410038923e+17,1.0,B,33786824.31059174,91860220.45894721,5.229181877373403
对数渐进型,131072,32.2144,2.3713737056616554e+17,1.0,B,36852743.33140102,116551163.13024032,5.040640679571757
对数渐进型,131072,32.2144,3.1622776601683795e+17,1.0,B,40255572.19035419,147477753.55676684,4.864186420506142
对数渐进型,131072,32.2144,4.216965034285823e+17,1.0,B,44039023.10185997,186087285.77159446,4.698916525603034
对数渐进型,131072,32.2144,5.6234132519034906e+17,1.0,B,48253085.35385756,234125921.22838873,4.543998469173188
对数渐进型,131072,32.2144,7.498942093324558e+17,1.0,B,52954951.89375552,293691096.1632904,4.398664516614609
对数渐进型,131072,32.2144,1e+18,1.0,B,58210076.41048138,367291374.93544036,4.262206875187685
对数渐进型,131072,32.2144,1.333521432163324e+18,1.0,B,64093377.25902128,457914727.4840521,4.133973218373957
对数渐进型,131072,32.2144,1.7782794100389228e+18,1.0,B,70690606.46763678,569106444.3322973,4.013362550960655
对数渐进型,131072,32.2144,2.371373705661655e+18,1.0,B,78099904.29992495,705058216.2642286,3.8998213840608607
对数渐进型,131072,32.2144,3.1622776601683794e+18,1.0,B,86433562.51140897,870710307.7872264,3.792840191350945
对数渐进型,131072,32.2144,4.2169650342858225e+18,1.0,B,95820022.65187544,1071869249.1280965,3.6919501199430638
对数渐进型,131072,32.2144,5.623413251903491e+18,1.0,B,106406139.63274124,1315344060.9590876,3.5967199315573772
对数渐进型,131072,32.2144,7.498942093324558e+18,1.0,B,118359745.41123468,1609104704.877895,3.506753152039689
对数渐进型,131072,32.2144,1e+19,1.0,B,131872553.1352265,1962467213.936823,3.4216854097797906
对数渐进型,131072,32.2144,1.3335214321633241e+19,1.0,B,147163448.52098083,2386310795.2246017,3.3411819461851637
对数渐进型,131072,32.2144,1.7782794100389229e+19,1.0,B,164482222.65905324,2893333109.7734294,3.2649352839837196
对数渐进型,131072,32.2144,2.3713737056616554e+19,1.0,B,184113808.90593764,3498350932.2328606,3.1926630416729376
对数渐进型,131072,32.2144,3.162277660168379e+19,1.0,B,206383096.0649295,4218654494.3902636,3.1241058847936936
对数渐进型,131072,32.2144,4.216965034285823e+19,1.0,B,231660400.74753308,5074425056.807132,3.0590256067800374
对数渐进型,131072,32.2144,5.6234132519034905e+19,1.0,B,260367693.72766948,6089226678.515149,2.9972033338343502
对数渐进型,131072,32.2144,7.498942093324558e+19,1.0,B,292985688.39294535,7290584823.499153,2.938437849544761
对数渐进型,131072,32.2144,1e+20,1.0,B,330061914.2557359,8710666420.063763,2.88254403578133
对数渐进型,131072,32.2144,1.333521432163324e+20,1.0,B,372219915.1689672,10387078345.979208,2.8293514268020807
对数渐进型,131072,32.2144,1.778279410038923e+20,1.0,B,420169730.7145176,12363804123.455612,2.7787028735270463
对数渐进型,131072,32.2144,2.3713737056616553e+20,1.0,B,474719840.5698092,14692301952.860775,2.7304533146803065
对数渐进型,131072,32.2144,3.1622776601683794e+20,1.0,B,536790775.9342739,17432791178.53109,2.6844686510511355
对数渐进型,131072,32.2144,4.216965034285823e+20,1.0,B,607430629.784629,20655758959.73515,2.6406247185805913
对数渐进型,131072,32.2144,5.6234132519034906e+20,1.0,B,687832729.3455945,24443724424.734623,2.5988063554235836
对数渐进型,131072,32.2144,7.498942093324558e+20,1.0,B,779355770.2841406,28893304044.69148,2.5589065576363517
对数渐进型,131072,32.2144,1e+21,1.0,B,883546753.393897,34117629529.442017,2.520825717742634
对数渐进型,131072,32.2144,1.333521432163324e+21,1.0,B,1002167111.6402172,40249178400.12953,2.48447094016585
对数渐进型,131072,32.2144,1.7782794100389228e+21,1.0,B,1137222469.1807613,47443087749.496254,2.449755427388598
对数渐进型,131072,32.2144,2.3713737056616553e+21,1.0,B,1290996535.262945,55881033813.76796,2.4165979307099463
对数渐进型,131072,32.2144,3.1622776601683794e+21,1.0,B,1466089705.752983,65775774150.599014,2.3849222596006285
对数渐进型,131072,32.2144,4.2169650342858226e+21,1.0,B,1665463024.639183,77376465798.33101,2.354656843885848
对数渐进型,131072,32.2144,5.623413251903491e+21,1.0,B,1892488248.5087504,90974892196.82715,2.3257343432918964
对数渐进型,131072,32.2144,7.498942093324559e+21,1.0,B,2151004860.2437854,106912754364.5729,2.298091299253407
对数渐进型,131072,32.2144,1e+22,1.0,B,2445384995.756209,125590208418.68869,2.2716678242717214
对数渐进型,131072,32.2144,1.3335214321633241e+22,1.0,B,2780607381.463187,147475862659.14023,2.2464073245235774
对数渐进型,131072,32.2144,1.7782794100389228e+22,1.0,B,3162341532.655271,173118483894.1953,2.222256251828341
对数渐进型,131072,32.2144,2.371373705661655e+22,1.0,B,3597043636.5009103,203160705372.51022,2.1991638814800574
对数渐进型,131072,32.2144,3.1622776601683792e+22,1.0,B,4092065741.100735,238355078674.77057,2.1770821128293716
对数渐进型,131072,32.2144,4.2169650342858225e+22,1.0,B,4655780097.091275,279582870453.6945,2.155965289854519
对数渐进型,131072,32.2144,5.623413251903491e+22,1.0,B,5297720754.609583,327876073457.6003,2.1357700392866925
对数渐进型,131072,32.2144,7.498942093324558e+22,1.0,B,6028744810.301216,384443181541.8726,2.1164551241518827
对数渐进型,131072,32.2144,1.0000000000000001e+23,1.0,B,6861216031.422131,450699372369.2858,2.0979813108584784
对数渐进型,131072,32.2144,1.3335214321633241e+23,1.0,B,7809213962.568415,528301851572.03925,2.080311248198474
对数渐进型,131072,32.2144,1.7782794100389228e+23,1.0,B,8888772051.57765,619191241043.8835,2.06340935684152
对数渐进型,131072,32.2144,2.371373705661655e+23,1.0,B,10118148821.955053,725640044969.9553,2.0472417280872315
对数渐进型,131072,32.2144,3.162277660168379e+23,1.0,B,11518136678.11046,850309403952.899,2.031776030804248
对数渐进型,131072,32.2144,4.2169650342858225e+23,1.0,B,13112413566.18054,996315554571.9911,2.0169814256267893
对数渐进型,131072,32.2144,5.623413251903491e+23,1.0,B,14927943438.03728,1167307654085.004,2.00282848560305
对数渐进型,131072,32.2144,7.498942093324558e+23,1.0,B,16995432291.491802,1367558913804.4026,1.989289122596822
对数渐进型,131072,32.2144,1e+24,1.0,B,19349847499.673035,1602073317036.5217,1.9763365188362436
对数渐进型,131072,32.2144,1.333521432163324e+24,1.0,B,22031009212.966496,1876710586666.4626,1.9639450630833262
对数渐进型,131072,32.2144,1.7782794100389228e+24,1.0,B,25084263835.864815,2198332523220.3643,1.9520902909665625
对数渐进型,131072,32.2144,2.3713737056616553e+24,1.0,B,28561250969.215748,2574974367922.5107,1.9407488290779564
对数渐进型,131072,32.2144,3.1622776601683796e+24,1.0,B,32520776789.131878,3016045470215.366,1.9298983424865277
对数渐进型,131072,32.2144,4.2169650342858227e+24,1.0,B,37029808633.98576,3532564271032.8804,1.9195174853638919
对数渐进型,131072,32.2144,5.62341325190349e+24,1.0,B,42164607620.907295,4137433470086.6533,1.9095858544549151
对数渐进型,131072,32.2144,7.498942093324559e+24,1.0,B,48012018447.6885,4845762248942.642,1.9000839451585518
对数渐进型,131072,32.2144,1e+25,1.0,B,54670938194.47191,5675243596793.7705,1.890993110011566
对数渐进型,131072,32.2144,1.3335214321633241e+25,1.0,B,62253988967.01863,6646596161917.184,1.8822955193915725
对数渐进型,131072,32.2144,1.7782794100389228e+25,1.0,B,70889422670.92502,7784081663208.738,1.873974124276252
对数渐进型,131072,32.2144,2.3713737056616553e+25,1.0,B,80723290132.16249,9116110783156.54,1.8660126209132184
对数渐进型,131072,32.2144,3.1622776601683795e+25,1.0,B,91921911250.22134,10675952673266.137,1.858395417270219
对数渐进型,131072,32.2144,4.216965034285822e+25,1.0,B,104674687961.4779,12502565790473.107,1.8511076011485141
对数渐进型,131072,32.2144,5.6234132519034905e+25,1.0,B,119197307588.34224,14641570813086.59,1.8441349098536959
对数渐进型,131072,32.2144,7.498942093324558e+25,1.0,B,135735390752.34262,17146389932968.123,1.8374637013281396
对数渐进型,131072,32.2144,1e+26,1.0,B,154568645548.18005,20079580975578.29,1.8310809266579258
对数渐进型,131072,32.2144,1.333521432163324e+26,1.0,B,176015598238.18207,23514399664972.137,1.8249741038746503
对数渐进型,131072,32.2144,1.7782794100389227e+26,1.0,B,200438980477.2242,27536629048309.152,1.8191312929791776
对数渐进型,131072,32.2144,2.3713737056616553e+26,1.0,B,228251864182.1175,32246721766231.52,1.8135410721202465
对数渐进型,131072,32.2144,3.1622776601683796e+26,1.0,B,259924647804.31192,37762308668191.78,1.8081925148660036
对数渐进型,131072,32.2144,4.216965034285822e+26,1.0,B,295993012164.49835,44221136420574.87,1.803075168511127
对数渐进型,131072,32.2144,5.623413251903491e+26,1.0,B,337066980405.9528,51784507468715.27,1.7981790333662948
对数渐进型,131072,32.2144,7.498942093324558e+26,1.0,B,383841235297.3238,60641308259240.41,1.793494542980393
对数渐进型,131072,32.2144,1e+27,1.0,B,437106868381.0134,71012726319850.66,1.789012545249158
