_dir,_model,leaderboard,leaderboard_bbh,leaderboard_bbh_boolean_expressions,leaderboard_bbh_causal_judgement,leaderboard_bbh_date_understanding,leaderboard_bbh_disambiguation_qa,leaderboard_bbh_formal_fallacies,leaderboard_bbh_geometric_shapes,leaderboard_bbh_hyperbaton,leaderboard_bbh_logical_deduction_five_objects,leaderboard_bbh_logical_deduction_seven_objects,leaderboard_bbh_logical_deduction_three_objects,leaderboard_bbh_movie_recommendation,leaderboard_bbh_navigate,leaderboard_bbh_object_counting,leaderboard_bbh_penguins_in_a_table,leaderboard_bbh_reasoning_about_colored_objects,leaderboard_bbh_ruin_names,leaderboard_bbh_salient_translation_error_detection,leaderboard_bbh_snarks,leaderboard_bbh_sports_understanding,leaderboard_bbh_temporal_sequences,leaderboard_bbh_tracking_shuffled_objects_five_objects,leaderboard_bbh_tracking_shuffled_objects_seven_objects,leaderboard_bbh_tracking_shuffled_objects_three_objects,leaderboard_bbh_web_of_lies,leaderboard_gpqa,leaderboard_gpqa_diamond,leaderboard_gpqa_extended,leaderboard_gpqa_main,leaderboard_ifeval,leaderboard_math_hard,leaderboard_math_algebra_hard,leaderboard_math_counting_and_prob_hard,leaderboard_math_geometry_hard,leaderboard_math_intermediate_algebra_hard,leaderboard_math_num_theory_hard,leaderboard_math_prealgebra_hard,leaderboard_math_precalculus_hard,leaderboard_mmlu_pro,leaderboard_musr,leaderboard_musr_murder_mysteries,leaderboard_musr_object_placements,leaderboard_musr_team_allocation,G_leaderboard_bbh,G_leaderboard_math_hard,G_leaderboard_gpqa,G_leaderboard_musr,G_leaderboard,leaderboard_arc_challenge
AELLM_gemma-2-aeria-infinity-9b,AELLM/gemma-2-aeria-infinity-9b,53.7553508885718,59.76392987328589,85.2,59.35828877005348,60.4,63.2,58.8,57.99999999999999,68.0,59.199999999999996,55.2,83.6,57.599999999999994,70.8,30.4,60.273972602739725,70.8,83.2,60.4,65.1685393258427,78.4,64.4,30.8,33.2,30.0,49.6,33.38926174496644,31.818181818181817,33.33333333333333,34.151785714285715,76.85169793924564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6220079787234,40.07936507936508,55.2,25.390625,40.0,59.8333666957765,0.0,33.101100288600286,40.196875,41.45104376926441,
AELLM_gemma-2-lyco-infinity-9b,AELLM/gemma-2-lyco-infinity-9b,52.548968737838884,58.28849158132269,82.8,59.893048128342244,60.0,61.6,59.199999999999996,50.0,64.8,56.00000000000001,54.800000000000004,80.0,56.00000000000001,67.2,32.0,60.273972602739725,67.60000000000001,82.8,59.599999999999994,62.92134831460674,71.6,66.0,27.200000000000003,32.800000000000004,32.0,54.400000000000006,32.802013422818796,32.323232323232325,31.318681318681318,34.82142857142857,74.35127683435506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8656914893617,39.94708994708995,55.60000000000001,25.390625,39.2,58.39534871023702,0.0,32.82111407111407,40.06354166666667,40.54242721249137,
AGI-0_Art-v0-3B,AGI-0/Art-v0-3B,33.246854326112334,33.865648324943585,73.6,49.19786096256685,18.8,34.4,46.0,14.399999999999999,51.6,15.6,15.6,34.4,35.199999999999996,64.4,34.8,21.232876712328768,17.599999999999998,20.4,16.0,48.31460674157304,62.4,24.8,20.0,14.399999999999999,31.2,51.2,26.090604026845636,25.757575757575758,26.73992673992674,25.44642857142857,33.62118068945952,13.595166163141995,27.035830618892508,11.38211382113821,6.8181818181818175,3.214285714285714,7.142857142857142,26.42487046632124,2.2222222222222223,25.282579787234045,39.81481481481482,50.8,25.390625,43.6,33.98105601735286,12.03433740055698,25.981310356310356,39.93020833333333,28.7116656344066,
AGI-0_Artificium-llama3.1-8B-001,AGI-0/Artificium-llama3.1-8B-001,39.486314697107275,42.37111612567263,73.6,51.87165775401069,45.2,42.0,46.800000000000004,33.2,69.19999999999999,38.4,34.4,59.199999999999996,44.0,42.0,9.6,40.41095890410959,54.0,55.60000000000001,44.4,52.80898876404494,53.6,14.399999999999999,17.599999999999998,22.0,28.4,48.8,26.593959731543627,25.252525252525253,27.655677655677657,25.892857142857146,54.12051135431766,10.27190332326284,20.846905537459286,5.691056910569105,4.545454545454546,0.35714285714285715,6.493506493506493,22.797927461139896,2.9629629629629632,31.815159574468083,37.83068783068783,51.2,23.4375,39.2,42.56215022592355,9.099279538319307,26.26702001702002,37.94583333333333,33.833889656658776,
AGI-0_smartllama3.1-8B-001,AGI-0/smartllama3.1-8B-001,43.70216629913089,46.39819475785454,78.4,63.101604278074866,45.6,33.6,52.800000000000004,20.0,66.0,43.2,43.2,64.0,59.199999999999996,62.8,46.400000000000006,40.41095890410959,50.8,48.4,41.199999999999996,65.73033707865169,61.199999999999996,18.8,18.0,18.8,31.6,47.599999999999994,30.620805369127517,30.808080808080806,30.036630036630036,31.25,36.21280424828345,11.858006042296072,26.710097719869708,4.0650406504065035,3.787878787878788,1.4285714285714286,5.194805194805195,23.316062176165804,5.9259259259259265,34.86535904255319,43.783068783068785,58.4,33.59375,39.6,46.70178751086817,10.061197411946193,30.69823694823695,43.864583333333336,33.956373040530586,
AI-MO_NuminaMath-7B-CoT,AI-MO/NuminaMath-7B-CoT,39.46037099494098,42.978649540010416,80.4,49.73262032085562,59.199999999999996,56.39999999999999,54.800000000000004,43.2,48.4,28.799999999999997,27.200000000000003,41.199999999999996,46.800000000000004,59.199999999999996,41.6,43.83561643835616,45.6,34.4,39.2,49.43820224719101,57.199999999999996,19.6,12.8,14.000000000000002,33.6,48.8,26.593959731543627,26.262626262626267,27.83882783882784,25.223214285714285,26.99160449828677,7.930513595166164,14.332247557003258,7.317073170731707,0.7575757575757576,0.0,6.493506493506493,21.243523316062177,0.0,28.681848404255316,32.93650793650794,50.8,20.703125,27.6,43.14193495860011,7.1634180421256275,26.441556129056128,33.034375000000004,27.685513950961706,
AI-MO_NuminaMath-7B-TIR,AI-MO/NuminaMath-7B-TIR,38.27993254637437,41.27755597986461,77.60000000000001,51.33689839572193,51.2,52.800000000000004,49.2,32.4,50.8,24.4,19.6,38.800000000000004,54.400000000000006,62.8,36.0,35.61643835616438,34.4,41.199999999999996,35.6,53.93258426966292,54.0,19.6,21.2,13.600000000000001,30.8,53.2,25.838926174496645,27.77777777777778,26.373626373626376,24.330357142857142,27.820959498574894,1.7371601208459215,4.234527687296417,0.0,0.0,0.35714285714285715,3.2467532467532463,2.072538860103627,0.0,27.32712765957447,35.05291005291005,50.0,30.078125,25.2,41.43691337589789,1.415851807328021,26.160587098087102,35.092708333333334,26.509106581044435,
AI-Sweden-Models_Llama-3-8B-instruct,AI-Sweden-Models/Llama-3-8B-instruct,39.77169542093657,41.4684950529422,63.6,55.080213903743314,43.6,51.2,55.2,18.8,59.599999999999994,34.8,32.4,48.8,82.0,42.0,42.0,43.83561643835616,42.0,43.2,25.6,48.31460674157304,56.8,8.4,12.4,10.4,32.800000000000004,48.8,26.593959731543627,27.77777777777778,25.64102564102564,27.232142857142854,24.361305779775442,0.4531722054380665,0.32573289902280134,0.0,0.0,0.35714285714285715,0.6493506493506493,1.5544041450777202,0.0,25.972406914893615,47.61904761904761,58.4,36.328125,48.4,41.73460154515302,0.412375792942004,26.883648758648757,47.709375,27.744731217273426,
AI-Sweden-Models_gpt-sw3-40b,AI-Sweden-Models/gpt-sw3-40b,31.443767025554546,32.45964242319042,55.2,51.87165775401069,36.0,38.800000000000004,54.0,6.800000000000001,46.0,20.0,14.799999999999999,37.2,54.800000000000004,46.800000000000004,18.8,19.17808219178082,21.6,4.3999999999999995,22.400000000000002,52.80898876404494,54.0,16.0,14.399999999999999,12.8,31.6,54.0,23.48993288590604,22.22222222222222,25.64102564102564,21.428571428571427,14.839126850091091,0.6042296072507553,0.32573289902280134,1.6260162601626018,0.0,0.35714285714285715,0.6493506493506493,1.5544041450777202,0.0,12.757646276595743,36.24338624338625,50.4,26.171875,32.4,32.67744702957652,0.64466383010809,23.097273097273092,36.32395833333333,20.065660714403382,
AI4free_Dhanishtha,AI4free/Dhanishtha,32.62420547412116,33.76149973962853,46.800000000000004,48.663101604278076,22.400000000000002,38.800000000000004,54.400000000000006,34.4,51.6,24.8,16.0,36.8,47.599999999999994,43.6,25.6,26.027397260273972,23.200000000000003,20.0,23.200000000000003,55.0561797752809,54.800000000000004,8.4,21.6,12.0,29.2,52.0,25.25167785234899,23.232323232323232,22.71062271062271,29.24107142857143,25.285520197520356,25.604229607250755,48.20846905537459,22.76422764227642,12.878787878787879,5.714285714285714,24.675324675324674,38.860103626943,12.592592592592592,16.4311835106383,35.58201058201058,49.6,21.484375,36.0,34.03944494332637,23.67054159794069,25.061339123839122,35.69479166666667,26.986020248232922,
AI4free_t2,AI4free/t2,29.22558049033597,28.745009546953654,46.400000000000006,51.87165775401069,19.2,31.2,46.800000000000004,0.0,48.4,19.2,14.799999999999999,32.0,22.8,42.0,7.6,23.28767123287671,17.2,28.4,14.000000000000002,46.06741573033708,46.0,27.6,19.6,13.600000000000001,31.6,48.8,25.75503355704698,24.747474747474747,27.655677655677657,23.883928571428573,39.68619928456495,18.957703927492446,23.452768729641694,21.138211382113823,13.636363636363635,3.214285714285714,20.77922077922078,44.559585492227974,5.9259259259259265,11.436170212765957,38.35978835978836,50.4,25.390625,39.6,29.101114363217686,18.95805166568279,25.429026991526992,38.463541666666664,27.156650814768724,
AIDC-AI_Marco-o1,AIDC-AI/Marco-o1,47.9180179011545,53.34143377885784,81.6,60.42780748663101,56.00000000000001,60.4,64.0,50.0,62.0,50.8,48.0,71.2,71.6,66.8,36.0,54.794520547945204,62.8,54.400000000000006,54.0,70.2247191011236,74.0,34.4,16.0,10.8,24.4,52.800000000000004,25.922818791946305,25.252525252525253,26.923076923076923,25.0,50.05136371494302,10.649546827794563,20.195439739413683,7.317073170731707,6.0606060606060606,2.5,12.987012987012985,15.025906735751295,4.444444444444445,41.165226063829785,41.269841269841265,50.8,26.953125,46.400000000000006,53.643626963987494,9.790069019708596,25.725200725200725,41.384375,37.06670507453546,
Aashraf995_Creative-7B-nerd,Aashraf995/Creative-7B-nerd,51.19989622519133,55.84099982641902,83.6,60.962566844919785,56.8,67.60000000000001,59.199999999999996,54.0,57.199999999999996,53.2,47.199999999999996,78.4,66.4,65.2,44.4,55.47945205479452,62.8,63.2,53.2,70.78651685393258,72.0,59.199999999999996,19.2,18.0,27.6,50.0,32.63422818791946,35.858585858585855,31.5018315018315,32.589285714285715,49.85028612969145,28.54984894259819,50.814332247557005,26.01626016260163,14.393939393939394,13.214285714285715,22.07792207792208,41.968911917098445,14.074074074074074,44.921875,45.10582010582011,52.800000000000004,39.0625,43.6,56.06785565640195,26.079960798211193,33.31656769156769,45.15416666666667,42.817176365408045,
Aashraf995_Gemma-Evo-10B,Aashraf995/Gemma-Evo-10B,55.07847969905305,60.354105190071174,82.0,64.1711229946524,59.599999999999994,60.4,63.6,54.400000000000006,72.39999999999999,53.6,55.2,83.6,62.0,68.0,32.4,57.534246575342465,72.0,81.2,55.60000000000001,68.53932584269663,85.6,68.8,31.2,29.2,34.0,55.60000000000001,35.40268456375839,40.909090909090914,34.24908424908425,34.375,74.19014880517028,20.090634441087612,41.042345276872965,12.195121951219512,6.0606060606060606,2.857142857142857,18.181818181818183,34.715025906735754,10.37037037037037,42.75265957446808,45.8994708994709,56.39999999999999,39.84375,41.6,60.443528975528814,17.917490086395098,36.51105838605839,45.947916666666664,46.448283912337736,
Aashraf995_Qwen-Evo-7B,Aashraf995/Qwen-Evo-7B,51.93929173693086,56.81305328935948,84.0,62.03208556149733,58.8,64.0,62.8,54.400000000000006,55.60000000000001,53.6,52.0,76.8,69.6,66.4,42.8,58.21917808219178,65.60000000000001,66.8,55.2,73.59550561797754,71.6,50.8,25.2,17.2,27.6,55.60000000000001,32.5503355704698,36.868686868686865,30.036630036630036,33.705357142857146,50.32990243664588,29.984894259818727,55.048859934853425,25.203252032520325,16.666666666666664,13.928571428571429,23.376623376623375,46.1139896373057,8.148148148148149,44.622672872340424,45.370370370370374,54.400000000000006,39.84375,42.0,57.09361538590277,26.92658731781273,33.53689134939135,45.41458333333333,43.278538133167444,
Aashraf995_QwenStock-14B,Aashraf995/QwenStock-14B,59.50188091840706,65.2838048949835,88.8,65.24064171122996,66.8,65.60000000000001,68.4,49.2,77.60000000000001,61.6,59.199999999999996,92.0,75.6,70.39999999999999,50.8,70.54794520547945,83.6,86.0,62.8,75.84269662921348,78.4,86.0,25.6,23.599999999999998,31.6,56.8,38.92617449664429,40.909090909090914,39.743589743589745,37.05357142857143,53.221230778778086,33.383685800604226,59.60912052117264,27.64227642276423,16.666666666666664,11.071428571428571,35.714285714285715,49.740932642487046,15.555555555555555,53.82313829787234,47.883597883597886,55.60000000000001,42.578125,45.6,65.50130348108011,30.857180870622916,39.235417360417365,47.92604166666667,48.75360535874672,
AbacusResearch_Jallabi-34B,AbacusResearch/Jallabi-34B,54.702296017641714,59.868078458600934,83.6,67.9144385026738,69.6,70.39999999999999,59.199999999999996,34.8,70.8,57.99999999999999,52.0,76.4,83.2,59.199999999999996,42.4,59.589041095890416,67.60000000000001,80.4,56.00000000000001,83.70786516853933,90.0,48.4,22.400000000000002,20.4,32.0,57.599999999999994,33.89261744966443,29.797979797979796,35.16483516483517,34.151785714285715,36.86723449336648,3.927492447129909,7.81758957654723,3.2520325203252036,0.0,1.0714285714285714,1.2987012987012987,9.844559585492227,0.0,46.81682180851064,48.148148148148145,57.199999999999996,39.453125,48.0,60.23380603196265,3.326330221784933,33.03820022570022,48.21770833333333,38.25339880090342,
Ahdoot_StructuredThinker-v0.3-MoreStructure,Ahdoot/StructuredThinker-v0.3-MoreStructure,44.63613957711765,48.13400451310537,81.2,57.21925133689839,49.6,57.99999999999999,52.400000000000006,57.99999999999999,57.599999999999994,43.6,36.8,66.8,70.8,63.6,37.2,50.68493150684932,44.4,39.2,44.0,56.74157303370787,68.4,10.8,16.0,12.0,33.2,52.800000000000004,29.697986577181208,30.303030303030305,29.67032967032967,29.464285714285715,43.60169904741641,23.48942598187311,44.299674267100976,20.32520325203252,14.393939393939394,7.142857142857142,18.83116883116883,38.860103626943,5.185185185185185,36.10372340425532,41.53439153439153,53.6,35.546875,35.6,48.37690649489398,21.291161671318147,29.812548562548567,41.58229166666666,37.093538509703826,
Ahdoot_Test_StealthThinker,Ahdoot/Test_StealthThinker,43.22220780905435,46.1031070994619,80.80000000000001,61.49732620320856,44.4,49.6,51.2,46.800000000000004,60.0,34.8,31.2,55.60000000000001,74.4,65.2,34.8,47.26027397260274,41.6,42.8,42.4,61.23595505617978,68.0,8.4,13.600000000000001,13.600000000000001,32.4,53.6,29.61409395973154,30.808080808080806,28.754578754578752,30.13392857142857,44.78572410094106,14.577039274924472,28.664495114006517,13.821138211382115,0.7575757575757576,3.214285714285714,11.03896103896104,28.497409326424872,4.444444444444445,35.97074468085106,42.72486772486773,52.800000000000004,32.8125,42.8,46.46639813466629,12.919758515297207,29.89886271136271,42.804166666666674,35.6292628067963,
AicoresSecurity_Cybernet-Sec-3B-R1-V0,AicoresSecurity/Cybernet-Sec-3B-R1-V0,40.84835906083798,44.87068217323381,77.60000000000001,62.56684491978609,50.4,47.599999999999994,51.6,32.0,59.599999999999994,37.6,30.8,50.4,53.2,64.0,42.4,34.24657534246575,39.6,50.0,34.4,53.37078651685393,68.4,31.2,14.399999999999999,15.2,31.2,47.599999999999994,26.34228187919463,25.757575757575758,26.923076923076923,25.892857142857146,66.06188247184139,11.555891238670695,24.104234527687296,4.878048780487805,5.303030303030303,4.285714285714286,7.142857142857142,20.207253886010363,2.9629629629629632,30.1030585106383,33.06878306878307,49.6,24.609375,25.2,44.9743419491294,9.840585984107165,26.191169941169942,33.13645833333333,35.33376322372698,
AicoresSecurity_Cybernet-Sec-3B-R1-V0-Coder,AicoresSecurity/Cybernet-Sec-3B-R1-V0-Coder,40.80944350758853,44.52352022218365,77.60000000000001,63.101604278074866,50.0,30.0,48.8,30.4,66.8,38.800000000000004,29.2,48.0,57.199999999999996,60.8,38.4,36.986301369863014,40.0,61.199999999999996,31.2,60.1123595505618,70.8,30.0,13.200000000000001,11.600000000000001,30.8,49.6,27.181208053691275,27.27272727272727,28.57142857142857,25.44642857142857,73.16725178083043,14.879154078549849,28.013029315960914,13.008130081300814,3.787878787878788,2.142857142857143,14.285714285714285,29.015544041450774,4.444444444444445,31.78191489361702,33.99470899470899,50.8,23.4375,28.000000000000004,44.77501104993748,13.52822829994388,27.09686147186147,34.079166666666666,37.58795967059687,
AicoresSecurity_Cybernet-Sec-3B-R1-V1,AicoresSecurity/Cybernet-Sec-3B-R1-V1,39.11013101569594,42.63148758896025,77.60000000000001,60.42780748663101,49.2,32.800000000000004,52.400000000000006,30.8,52.0,36.0,24.0,41.6,58.4,59.599999999999994,36.8,30.82191780821918,42.4,55.2,33.6,60.1123595505618,60.8,28.000000000000004,14.399999999999999,12.0,30.0,48.8,26.090604026845636,26.262626262626267,27.28937728937729,24.553571428571427,63.44654405865327,15.181268882175228,33.876221498371336,8.94308943089431,6.8181818181818175,1.0714285714285714,8.441558441558442,29.015544041450774,3.7037037037037033,28.76496010638298,32.804232804232804,49.2,24.609375,24.8,42.82342020189216,13.124246786512709,26.03519166019166,32.869791666666664,34.819849577875026,
AicoresSecurity_Cybernet-Sec-3B-R1-V1.1,AicoresSecurity/Cybernet-Sec-3B-R1-V1.1,40.290569464262546,43.672973442110745,78.0,61.49732620320856,49.6,33.2,46.400000000000006,30.4,52.0,36.8,32.800000000000004,47.199999999999996,57.199999999999996,60.0,41.199999999999996,35.61643835616438,39.6,54.0,30.4,60.1123595505618,65.60000000000001,29.2,16.400000000000002,14.399999999999999,33.6,48.8,27.097315436241608,27.27272727272727,28.205128205128204,25.669642857142854,68.9294959596094,17.598187311178247,35.83061889250814,14.634146341463413,12.121212121212121,2.142857142857143,11.03896103896104,31.606217616580313,3.7037037037037033,30.8843085106383,35.317460317460316,54.400000000000006,23.828125,28.000000000000004,43.91775517124728,15.868245265326552,27.049166111666107,35.409375000000004,37.24995682953977,
Alepach_notHumpback-M0,Alepach/notHumpback-M0,28.745622000259434,28.6408609616386,46.0,51.87165775401069,19.2,31.2,46.800000000000004,10.8,48.4,19.2,14.799999999999999,32.0,22.8,42.0,2.8000000000000003,23.28767123287671,10.4,28.4,11.200000000000001,46.06741573033708,46.0,28.000000000000004,20.0,14.399999999999999,31.6,48.8,25.419463087248324,22.22222222222222,23.626373626373624,29.017857142857146,27.83215202329818,0.3021148036253776,0.0,0.0,0.0,0.0,0.6493506493506493,1.5544041450777202,0.0,11.627327127659575,34.78835978835979,50.4,22.65625,31.6,29.00111436321769,0.314822113489767,24.955484330484335,34.885416666666664,21.43504629863831,
Alepach_notHumpback-M1,Alepach/notHumpback-M1,29.134777532753926,29.109529595556328,46.0,51.87165775401069,20.0,38.800000000000004,46.800000000000004,5.2,51.6,19.6,15.2,34.4,21.2,42.0,5.6000000000000005,20.54794520547945,2.8000000000000003,22.8,23.200000000000003,53.93258426966292,46.0,20.0,21.6,14.799999999999999,35.199999999999996,48.8,25.335570469798657,23.232323232323232,22.893772893772894,29.24107142857143,27.301393635553666,0.6042296072507553,1.6286644951140066,0.0,0.0,0.0,0.6493506493506493,1.0362694300518136,0.0,10.987367021276597,35.317460317460316,51.6,26.171875,28.4,29.498007801214708,0.47346922493092425,25.122389184889187,35.390625,21.442591774482718,
Alepach_notHumpback-M1-v2,Alepach/notHumpback-M1-v2,27.980282786353612,27.512584620725566,46.0,51.87165775401069,17.2,31.2,46.800000000000004,0.0,48.4,17.599999999999998,14.399999999999999,32.0,22.0,42.0,1.2,11.643835616438356,6.4,28.4,11.200000000000001,49.43820224719101,46.0,28.4,19.6,14.000000000000002,31.6,48.8,26.006711409395972,22.727272727272727,26.73992673992674,26.5625,23.288430253948412,1.2084592145015105,1.3029315960912053,1.6260162601626018,0.7575757575757576,0.0,1.2987012987012987,3.1088082901554404,0.7407407407407408,11.18683510638298,34.65608465608466,50.4,25.0,28.799999999999997,27.75640398406834,1.2621105633467207,25.343233155733156,34.733333333333334,20.643184210173185,
