model_dir,n_tasks,mean_all,ifeval,bbh,math,gpqa,musr,mmlu_pro
AI4free_Dhanishtha,44,30.89657248091941,25.285520197520356,34.02832713517846,23.912252599104455,25.108923805966587,35.66659639550265,16.4311835106383
AI4free_t2,44,27.613097675693936,39.68619928456495,29.086870170567124,18.958008198409,25.510528632906993,38.43760333994709,11.436170212765957
AIDC-AI_Marco-o1,44,41.53692058630975,50.05136371494302,53.631539236582306,9.897503745719343,25.774605241887123,41.35574156746031,41.165226063829785
Aashraf995_Creative-7B-nerd,44,47.084168609851545,49.85028612969145,56.05878142320263,26.388696816259564,33.145982815655636,45.14208002645502,44.921875
Aashraf995_Gemma-Evo-10B,44,49.02755078065255,74.19014880517028,60.43995202411051,18.189133130731662,36.23396493048339,45.93580522486772,42.75265957446808
Aashraf995_Qwen-Evo-7B,44,47.89085966069239,50.32990243664588,57.08239290204104,27.30887568556348,33.29025240466096,45.40353009259259,44.622672872340424
Aashraf995_QwenStock-14B,44,54.580441813464155,53.221230778778086,65.49260353763626,31.17299398687058,39.15810664447409,47.91543072089947,53.82313829787234
AbacusResearch_Jallabi-34B,44,45.38377433681275,36.86723449336648,60.21917692902819,3.401475499953055,33.251804531691285,48.200318287037035,46.81682180851064
Ahdoot_StructuredThinker-v0.3-MoreStructure,44,40.715131338628844,43.60169904741641,48.36719041562244,21.56594471013752,29.783908066206727,41.57031663359788,36.10372340425532
Ahdoot_Test_StealthThinker,44,38.19860767324981,44.78572410094106,46.451866493258116,13.126918610250616,29.82767052345492,42.78434193121693,35.97074468085106
AicoresSecurity_Cybernet-Sec-3B-R1-V0,44,35.88868481578559,66.06188247184139,44.97019555809358,10.054999140927606,26.22894792567611,33.11953951719577,30.1030585106383
AicoresSecurity_Cybernet-Sec-3B-R1-V0-Coder,44,36.79916248283775,73.16725178083043,44.76495141682734,13.697094022269626,27.117948117318925,34.05805224867725,31.78191489361702
AicoresSecurity_Cybernet-Sec-3B-R1-V1,44,35.09945433669368,63.44654405865327,42.81574289737489,13.381374548470523,26.04904475185515,32.853401951058196,28.76496010638298
AicoresSecurity_Cybernet-Sec-3B-R1-V1.1,44,36.73340397144819,68.9294959596094,43.90796390208182,16.084488021058014,27.061203442809983,35.386396329365084,30.8843085106383
Alepach_notHumpback-M0,44,23.525206870345343,27.83215202329818,28.98670422715452,0.3132336997567184,25.07147901967533,34.86115244708995,11.627327127659575
Alepach_notHumpback-M1,44,23.877178239499717,27.301393635553666,29.482468672988375,0.48981427272090305,25.175684506116554,35.37233382936508,10.987367021276597
Alepach_notHumpback-M1-v2,44,22.887671751719527,23.288430253948412,27.74665120953463,1.2554041447410693,25.509102719148856,34.71402116402116,11.18683510638298
Alibaba-NLP_gte-Qwen2-7B-instruct,44,33.748209702970236,23.16353940876873,44.93641569245095,3.3033617064136376,23.945445691985125,35.584565145502644,33.211436170212764
Alsebay_Qwen2.5-7B-test-novelist,44,42.18246842376681,57.10553553460373,51.49853263426587,14.798369137813284,29.266503036951864,47.488099371693124,38.655252659574465
Amaorynho_BBAI2006,44,22.183441745088352,17.107275362704293,27.030487590936886,0.0,25.108923805966587,36.03533399470899,11.228390957446809
Amaorynho_BBAI270V4,44,24.242781385284797,20.434558083662463,30.700020343522482,0.7956293526867457,24.746845017398712,33.12188326719577,11.136968085106384
Amaorynho_BBAIIFEV1,44,43.71653147099556,82.10359623576554,52.919768880370086,17.366974523632265,31.304187923839777,41.83645419973545,38.57214095744681
Amaorynho_BBAI_375,44,22.183441745088352,17.107275362704293,27.030487590936886,0.0,25.108923805966587,36.03533399470899,11.228390957446809
Amu_t1-1.5B,44,31.190147416641707,34.92510981972278,40.065111754964526,4.356902992861365,24.44605578519169,35.14135251322751,25.664893617021278
Amu_t1-3B,44,32.229270514347654,34.05331187914733,39.97599593047816,12.770088617409279,23.904188186906307,34.32653356481482,12.840757978723405
ArliAI_ArliAI-RPMax-12B-v1.1,44,37.31484837999672,55.03724561940096,47.51087032167902,8.233901721654464,27.84792371359066,36.16605902777778,33.84308510638298
ArliAI_Llama-3.1-8B-ArliAI-RPMax-v1.1,44,39.54154035040231,65.73463964503074,50.14884769212205,10.428778445906934,28.293676285496755,35.75513392857143,35.51363031914894
Arthur-LAGACHERIE_Precis-1B-Instruct,44,25.75474174768163,38.454689113773675,32.22494960636544,0.07420792699153139,26.39918194920292,34.33122106481481,14.261968085106384
Artples_L-MChat-7b,44,36.876323293024235,54.80868539918527,45.99687903313921,7.651769990485896,29.90787468031596,40.26775380291006,32.98703457446808
Artples_L-MChat-Small,44,35.786055804801684,34.144514333080664,48.21224220454179,1.5838871838033681,26.623194455618954,36.94572172619048,24.642619680851062
Aryanne_QwentileSwap,44,59.04023985537562,74.86458153255585,70.07222971861852,39.67018836788119,36.59754558454223,46.37719907407407,59.45811170212766
Aryanne_SHBA,44,42.96645336162159,79.80923948456761,52.32283878964804,15.714172680791599,30.97442965312093,41.59375413359788,38.92121010638298
Aryanne_SuperHeart,44,41.89688167417703,54.81494656400573,52.144323235319604,12.663594421841463,29.85625427424924,44.346011078042324,39.12067819148936
AtAndDev_Qwen2.5-1.5B-continuous-learnt,44,33.729362913554674,47.176214665975166,42.560884781817705,6.712972172447196,26.64026031528128,36.33428406084656,28.116688829787233
Ateron_Glowing-Forest-12B,44,42.409112390874185,41.19242498792094,54.90873890883656,6.93483288191888,32.784132755294664,44.4790798611111,37.175864361702125
Ateron_Lotus-Magpic,44,41.58210670958751,65.38617534807643,52.524352790503755,9.055588491556051,30.643245468643965,43.302554563492066,34.90691489361702
Ateron_Way_of_MagPicaro,44,41.627441714876646,27.432545645553795,54.26364985802458,5.584743009907926,32.89130443335561,46.47511160714286,35.35571808510639
AuraIndustries_Aura-4B,44,34.86574344068194,39.40267379442103,44.89581491192703,4.133693027928142,28.255152460794243,39.35970982142857,27.061170212765955
AuraIndustries_Aura-8B,44,41.47469914362679,74.04774886190863,51.303216874432266,13.462291696884188,28.80584268220594,40.02036623677249,38.738364361702125
AuraIndustries_Aura-MoE-2x4B,44,33.92442809385277,48.488898345279416,43.3785308763335,2.721040312680294,26.916586978457786,40.82346643518518,26.496010638297875
AuraIndustries_Aura-MoE-2x4B-v2,44,33.983337007037804,50.72579644232857,43.143409530995186,2.4139856704264497,29.029508313275095,40.972941468253964,26.097074468085108
Aurel9_testmerge-7b,44,40.317155771480856,40.6978483756433,51.88082616484302,6.278424095001957,30.36283516306587,46.58005539021164,30.52692819148936
Ayush-Singh_Llama1B-sft-2,44,22.815303948588603,14.802889666085987,28.332523678177658,0.0,24.82732009787379,35.50305886243386,11.170212765957446
Azure99_Blossom-V6-14B,44,39.62490396463629,66.54022438241644,50.669149641281145,7.098701068181546,25.29699339158232,40.31697255291005,45.437167553191486
Azure99_Blossom-V6-7B,44,39.46752580295822,58.05723258731278,49.72881632784585,6.817056744451827,30.374738341915354,42.97131696428572,41.43949468085106
Azure99_blossom-v5-32b,44,45.29637528438691,54.84985394309321,59.53613924072169,8.541195970957729,31.341247422413527,40.169841269841264,42.34541223404255
Azure99_blossom-v5-llama3-8b,44,32.62405089015638,45.86231199882977,41.8373397136659,3.8478637826648927,26.33207437370608,36.68661541005291,22.05784574468085
Azure99_blossom-v5.1-34b,44,46.97330890255015,59.22751632335537,61.06367355652459,12.436920055648661,31.24779012467771,39.24773478835979,45.462101063829785
Azure99_blossom-v5.1-9b,44,41.925355879440254,52.760342557746775,53.423015264032536,9.203511449763779,33.6088771989569,39.9083912037037,39.84375
BAAI_Gemma2-9B-IT-Simpo-Infinity-Preference,44,43.49320309970696,32.23469283722744,59.79128699983367,0.0,33.94198694901296,39.630534887566135,38.63863031914894
BAAI_Infinity-Instruct-3M-0613-Llama3-70B,44,51.71362184041741,70.1759664357239,66.4097333840635,14.17060748316706,36.014112018201786,45.195986276455024,47.29886968085106
BAAI_Infinity-Instruct-3M-0613-Mistral-7B,44,38.91545864918374,54.53513344592349,49.575780562008184,6.025002097296607,29.716800490709883,43.47781084656085,31.607380319148938
BAAI_Infinity-Instruct-3M-0625-Llama3-70B,44,52.18748508066571,76.15726272955759,66.69103250566413,15.023218386227011,35.64582992278042,46.13215525793651,45.86103723404255
BAAI_Infinity-Instruct-3M-0625-Llama3-8B,44,38.000979653956506,61.929015013497526,49.53627120865997,4.8298107194262325,26.871398607451457,37.099884259259255,32.52160904255319
BAAI_Infinity-Instruct-3M-0625-Mistral-7B,44,38.791564239017326,59.84449039659216,49.386468483791326,6.210528513595824,28.560025335402848,42.69111689814815,32.297207446808514
BAAI_Infinity-Instruct-3M-0625-Qwen2-7B,44,41.00358262147151,56.99809837896781,53.44677496688627,5.540143990116624,30.83062130356593,38.84618468915344,39.602726063829785
BAAI_Infinity-Instruct-3M-0625-Yi-1.5-9B,44,44.39855913501684,53.577175228394005,55.086429201926755,12.889674395802855,36.14347382436728,45.72357390873016,41.18184840425532
BAAI_Infinity-Instruct-7M-0729-Llama3_1-8B,44,39.583862793238325,63.37157630642252,50.758736752957475,8.918590341275332,29.248743426595773,35.76685267857143,32.23902925531915
BAAI_Infinity-Instruct-7M-0729-mistral-7B,44,38.67897204255827,63.170498721170944,49.62518463651418,5.092173588266625,29.239112688672254,40.58311011904762,32.737699468085104
BAAI_Infinity-Instruct-7M-Gen-Llama3_1-70B,44,53.31266736299231,74.69347996648892,66.94429415660558,19.996773355185276,37.46651372490299,45.35249255952381,46.0688164893617
BAAI_Infinity-Instruct-7M-Gen-Llama3_1-8B,44,39.58039975959869,63.21920282627872,50.758736752957475,8.918590341275332,29.248743426595773,35.76685267857143,32.23902925531915
BAAI_Infinity-Instruct-7M-Gen-mistral-7B,44,38.67550900891864,63.01812524102714,49.62518463651418,5.092173588266625,29.239112688672254,40.58311011904762,32.737699468085104
BAAI_OPI-Llama-3.1-8B-Instruct,44,27.295201071841696,21.004047039632617,35.49984330063648,0.0,27.066442075355667,32.31643931878307,21.243351063829788
BEE-spoke-data_Meta-Llama-3-8Bee,44,35.23297190773534,20.810505015580883,46.26138645691371,3.588908254404603,30.726068941777836,36.53245287698413,32.19747340425532
BEE-spoke-data_smol_llama-101M-GQA,44,24.115343478886423,14.935316072465502,30.159348902462586,0.0,25.70152687078022,37.10457175925926,11.070478723404255
BEE-spoke-data_smol_llama-220M-GQA,44,24.727301468633193,24.089028222893035,30.30315951208787,0.0,25.568005470480298,40.55967261904762,11.49434840425532
BEE-spoke-data_smol_llama-220M-GQA-fineweb_edu,44,24.348528002854085,19.987411180113213,29.277723070535615,0.0,25.915523351555226,43.63666087962963,11.269946808510637
BEE-spoke-data_smol_llama-220M-openhermes,44,24.436369030542817,16.399098835534158,30.263281124777887,0.0,26.733717613017106,38.44463458994709,11.20345744680851
BEE-spoke-data_tFINE-900m-e16-d32-flan,44,23.988043385835656,15.057713533424646,30.273869423859857,0.0,22.961062637027403,37.22357804232804,13.07347074468085
BEE-spoke-data_tFINE-900m-e16-d32-flan-infinity-instruct-7m-T2T_en-1024,44,25.44068022326212,13.705080298053607,31.369059927446973,0.0,25.504596249667554,43.891079695767196,12.367021276595745
BEE-spoke-data_tFINE-900m-e16-d32-instruct_2e,44,25.319531593772066,15.043972215942587,31.33052149460365,0.0,25.995651556683434,42.03514798280423,12.367021276595745
BEE-spoke-data_tFINE-900m-instruct-orpo,44,23.922023413319476,14.270856881962082,30.211888119192665,0.0,26.368325757482637,34.06273974867725,11.519281914893616
BSC-LT_salamandra-7b,44,27.04788708466104,13.976083458556632,35.163400144952305,0.0,27.08493384877613,34.98718998015873,14.926861702127658
BSC-LT_salamandra-7b-instruct,44,29.91099941578505,25.751395186992738,38.50439171281051,0.21923499338575603,26.466674812417256,41.32527281746031,18.05186170212766
Ba2han_Llama-Phi-3_DoRA,44,42.9119897031884,53.996839496979135,55.13590578902359,9.313837433421652,32.33086910991693,40.671647652116405,39.153922872340424
Baptiste-HUVELLE-10_LeTriomphant2.2_ECE_iLAB,44,60.81257976935228,53.819532174629984,72.55600221493874,42.133323262545794,40.68316389520248,46.23241154100529,58.51063829787234
BenevolenceMessiah_Qwen2.5-72B-2x-Instruct-TIES-v1.0,44,54.01483843386307,56.22625744136669,72.72486372737701,8.519400539235638,36.426579397951045,42.03280423280423,56.28324468085106
BenevolenceMessiah_Yi-Coder-9B-Chat-Instruct-TIES-MoE-v1.0,44,36.987152021539615,31.211906629964055,49.08466100940475,3.9336809855706054,25.74944892216285,40.783622685185186,26.803523936170215
BlackBeenie_Bloslain-8B-v0.2,44,40.94573727549023,53.62715372988116,51.0995061973962,12.690388505722355,30.668863027818567,40.75315393518519,36.53590425531915
BlackBeenie_Llama-3.1-8B-OpenO1-SFT-v0.1,44,37.98125204524931,51.98600823592512,47.86542338267327,11.454493648380264,27.011855477669233,36.16371527777778,34.915226063829785
BlackBeenie_Llama-3.1-8B-pythonic-passthrough-merge,44,27.17667547601606,23.765553176682314,34.524759201053655,0.6913348139146246,26.397756035444797,37.76054067460317,13.32280585106383
BlackBeenie_Neos-Gemma-2-9b,44,42.05379149286587,59.86449287889467,55.02193041680392,6.637396507284015,31.97368207854785,36.15902777777778,39.81050531914894
BlackBeenie_Neos-Llama-3.1-8B,44,35.939579188838486,51.15670864417523,44.23731854606757,11.75554468245268,26.750398184961945,37.48268435846561,32.62134308510639
BlackBeenie_Neos-Llama-3.1-base,44,23.28238009570648,17.554422266253543,29.28800519041005,0.0,23.737652518063594,34.97312748015873,11.12034574468085
BlackBeenie_Neos-Phi-3-14B-v0.1,44,47.7192959904831,41.013843269192414,62.11536199447134,14.883492244233073,30.260516829833108,41.225016534391536,45.636635638297875
BlackBeenie_llama-3-luminous-merged,44,40.05733980682423,47.32736915827781,51.53426261299081,7.499308596114965,29.05774518872254,41.4677166005291,37.73271276595745
BlackBeenie_llama-3.1-8B-Galore-openassistant-guanaco,44,39.565063373641586,28.00580238212388,52.126418930967375,4.6486074196207,29.104935077040782,44.05877976190476,32.06449468085106
Bllossom_llama-3.2-Korean-Bllossom-AICA-5B,44,34.51727259342414,54.005594046020114,42.92432933463499,6.4977299087812845,29.74646327991546,38.31156580687831,27.102726063829785
BoltMonkey_DreadMix,44,43.33395335240867,72.36416042766525,54.34600327844119,12.728404221184425,29.56108896230541,42.10727926587302,37.898936170212764
BoltMonkey_NeuralDaredevil-SuperNova-Lite-7B-DARETIES-abliterated,44,40.04574335335093,45.73620216580894,51.61355230927273,9.071783279687388,26.859571380334803,40.669303902116404,36.419547872340424
BoltMonkey_SuperNeuralDreadDevil-8b,44,41.916337393894906,78.60648634511985,52.85614340622162,10.702053968771716,28.779260448723537,39.74719742063492,36.785239361702125
BrainWave-ML_llama3.2-3B-maths-orpo,44,23.53176959078472,20.490742341431844,29.103564494469225,0.0,25.915523351555226,35.74341517857143,11.67719414893617
BramVanroy_GEITje-7B-ultra,44,29.13512215508644,39.66741579010359,37.752971077656284,0.8773565663523407,26.122123122962048,32.8744957010582,20.113031914893618
BramVanroy_fietje-2,44,30.4997544443946,21.434959241479273,40.3511758524172,0.9172185450324509,24.800699452020762,36.943377976190476,19.855385638297875
BramVanroy_fietje-2-chat,44,31.047395930800477,31.41049083099509,41.49082089796007,0.5782105751409278,23.293440224019083,35.2533275462963,20.545212765957448
BramVanroy_fietje-2-instruct,44,30.71998636786415,29.783086654521114,41.352527577988496,0.49004388813982264,22.699258468973234,33.6682208994709,21.03557180851064
CYFRAGOVPL_Llama-PLLuM-8B-base,44,33.65168306056429,31.022076977973995,43.203084784338856,3.426879602114706,28.809194161543157,39.69797867063492,27.568151595744684
CYFRAGOVPL_Llama-PLLuM-8B-chat,44,32.30723496850473,37.13823765386951,40.76252859337447,3.239912293869171,26.44594901044146,41.97655423280423,27.194148936170215
CYFRAGOVPL_PLLuM-12B-base,44,34.15182887947034,32.384683750227175,43.898724889721436,2.9222248415543484,28.787350908785474,41.4184978505291,27.40192819148936
CYFRAGOVPL_PLLuM-12B-chat,44,34.0523916766811,34.467933970753165,44.452289241814825,1.5998333041039507,26.31350664855279,41.14532903439154,28.723404255319153
CYFRAGOVPL_PLLuM-12B-nc-base,44,32.47560607397466,25.13940788219702,42.75381370566442,2.0249068321499046,26.99409586731315,36.43219659391534,25.590093085106385
CYFRAGOVPL_PLLuM-12B-nc-chat,44,35.04634768822743,30.532431725599185,45.7577440768804,1.1637197216153945,28.86000645281266,43.53119212962963,25.972406914893615
CarrotAI_Llama-3.2-Rabbit-Ko-3B-Instruct,44,34.6052381499588,73.87415391162116,44.25522561989975,2.3193795622129794,27.282596632953176,36.46266534391535,28.22473404255319
CarrotAI_Llama-3.2-Rabbit-Ko-3B-Instruct-2412,44,36.45423474846499,49.44563757496775,43.57621530868655,15.213954995155305,29.10851906762142,38.69670965608466,31.341422872340424
Casual-Autopsy_L3-Umbral-Mind-RP-v2.0-8B,44,41.1665872198921,73.29463601023063,52.61942880059326,9.708151995885363,28.248834789837307,36.843121693121695,37.234042553191486
CausalLM_14B,45,36.70817463248836,30.81595721574312,46.994253286282195,2.9692663922141973,30.401820227218717,41.54453538359789,32.21409574468085
CausalLM_34b-beta,44,42.0657890800866,31.496595699410896,55.89331609552291,3.729343154419517,34.647038736803836,37.47330935846561,53.24966755319149
CausalLM_preview-1-hf,44,29.165899252210647,56.66963656431601,36.13848677840855,1.4249835848300783,26.18557075614542,34.19580853174604,35.97074468085106
Changgil_K2S3-14b-v0.2,44,35.47180001140344,33.811010341449574,46.12636284122427,4.275283123866382,28.445689459217142,39.20789103835979,26.437832446808514
Changgil_K2S3-v0.1,44,35.563591533290364,34.1944374260296,46.545180016198394,4.074711811868798,26.406578658571107,40.125310019841265,25.623337765957448
ClaudioItaly_Albacus,44,39.2696800629998,49.958942273168525,51.12097438401898,5.938337272740957,27.278551402922208,41.33230406746031,31.648936170212767
ClaudioItaly_Book-Gut12B,44,42.20765112194883,41.68827599657797,54.16887849779546,8.247314683848897,30.87619496228976,46.33969907407407,36.702127659574465
ClaudioItaly_Evolutionstory-7B-v2.2,44,39.28374492173075,51.34653829616529,51.07089141231268,5.865875158899152,27.555610229163086,41.33230406746031,31.590757978723406
ClaudioItaly_intelligence-cod-rag-7b-v3,44,42.03687812830218,70.3470680017908,53.649130004205546,8.996266709666115,27.50660913936921,41.4958416005291,41.95478723404255
CohereForAI_aya-23-35B,45,41.59371050394245,67.1584728520326,53.97976613670603,2.414402862531547,29.422328929459805,43.07157324735449,33.56050531914894
CohereForAI_aya-23-8B,45,33.785000289341404,49.37565659117807,42.94563279246495,1.4865024211104165,27.836828649538383,39.37611607142857,22.78091755319149
CohereForAI_aya-expanse-32b,44,44.67745487461812,75.43661928128478,56.478925366947664,12.617188259866063,32.61709743463099,38.70139715608466,41.29820478723404
CohereForAI_aya-expanse-8b,44,38.73746858024386,66.36912281634952,49.757889484349136,6.401670581950299,29.647149550673042,37.25873429232804,30.03656914893617
CohereForAI_c4ai-command-r-plus,45,45.95340797283487,77.92080568447275,58.15335705928213,7.351656455379163,30.360677086243363,48.05787450396825,39.918550531914896
CohereForAI_c4ai-command-r-plus-08-2024,44,47.4734421895473,77.56984800329792,59.941047177558794,10.174040835510736,34.83992412788554,48.29119957010582,44.207114361702125
CohereForAI_c4ai-command-r-v01,45,41.591801498945046,69.73258731277456,54.04218951274674,0.0,30.645132621852422,45.15379877645502,33.69348404255319
CohereForAI_c4ai-command-r7b-12-2024,44,46.05623501076224,78.1793419238731,55.022899807961636,24.71535123620908,31.13094929632262,41.222672784391534,35.72140957446808
Columbia-NLP_LION-Gemma-2b-dpo-v1.0,44,30.869072390720646,33.34391636413605,39.1861722854818,3.890388316336181,23.94767972054046,41.18517278439153,16.65558510638298
Columbia-NLP_LION-Gemma-2b-odpo-v1.0,44,30.740167661842644,32.56453986533509,38.94489830495923,3.4627179174043246,23.464021122892767,42.77496693121693,16.92154255319149
Columbia-NLP_LION-Gemma-2b-sft-v1.0,44,30.90965212804633,38.3972304596249,38.77490281820175,4.657704746143879,24.873777823127657,40.25837880291006,17.819148936170212
Columbia-NLP_LION-LLaMA-3-8b-dpo-v1.0,44,39.30706262264728,51.457687823862905,50.26682194967872,8.605706378025221,27.74075203552972,40.94716021825396,32.18916223404255
Columbia-NLP_LION-LLaMA-3-8b-odpo-v1.0,44,38.63854208851363,41.01633665341294,50.22104781652315,6.528548762865868,28.004096481445472,40.55029761904761,31.524268617021278
Columbia-NLP_LION-LLaMA-3-8b-sft-v1.0,44,39.688595289915604,39.978423915211636,50.86373473582827,7.960439089682687,28.037728548949183,45.01369874338624,32.3720079787234
CombinHorizon_Josiefied-abliteratedV4-Qwen2.5-14B-Inst-BaseMerge-TIES,44,47.27834035407824,83.14522134602853,63.691348208219836,0.0,32.03674442401372,42.567423115079364,49.79222074468085
CombinHorizon_Rombos-Qwen2.5-7B-Inst-BaseMerge-TIES,44,40.90003515054323,76.59814846828637,54.01034528075,0.0,29.850668766356687,40.30056630291005,43.41755319148936
CombinHorizon_YiSM-blossom5.1-34B-SLERP,44,49.51628143338381,55.928990633740696,62.06356046647519,18.52738564923031,35.78378184082882,44.11268601190476,47.40691489361702
CombinHorizon_huihui-ai-abliterated-Qwen2.5-32B-Inst-BaseMerge-TIES,44,50.82363261252981,82.76179426144851,69.280015182907,0.0,33.80476719402894,42.037491732804234,57.20578457446809
CombinHorizon_huihui-ai-abliteratedV2-Qwen2.5-14B-Inst-BaseMerge-TIES,44,46.936910812365,82.24472178264782,63.34981497358124,0.0,30.91371570031386,42.567423115079364,49.10239361702128
CombinHorizon_zetasepic-abliteratedV2-Qwen2.5-32B-Inst-BaseMerge-TIES,44,51.37063017516922,83.75222188238318,69.54072119381289,0.0,36.77818092142757,43.1020419973545,56.84840425531915
ContactDoctor_Bio-Medical-3B-CoT-012025,44,35.06812716975774,37.93761663497298,43.81547081673176,10.705070299821456,29.902250760052773,33.6565021494709,29.33843085106383
ContactDoctor_Bio-Medical-Llama-3-8B,44,37.929950892387545,47.20619068515982,48.628651329859565,6.482483566767956,33.072633520934694,35.11791501322751,36.477726063829785
CoolSpring_Qwen2-0.5B-Abyme,44,23.504034705979322,20.63812905313457,28.606745854453276,1.463114709819876,25.800146849328897,35.39577132936508,13.331117021276595
CoolSpring_Qwen2-0.5B-Abyme-merge2,44,24.502092269460203,21.478676578145986,29.937168228679447,1.6698824503577125,25.660036854457996,36.84780919312169,14.893617021276595
CoolSpring_Qwen2-0.5B-Abyme-merge3,44,24.573332187460622,24.513679259919236,30.0229968087047,1.930553152907683,26.48670686369931,34.98718998015873,15.001662234042554
Corianas_Neural-Mistral-7B,44,34.41003986028453,57.17047434141411,44.27538468719467,1.7775889372047482,28.10267804762352,38.70139715608466,27.376994680851062
Corianas_Quokka_2.7b,44,24.637666427095734,18.051492262751722,30.540682988933053,0.32293918095688057,25.456788562388393,39.06779100529101,11.45279255319149
Corianas_llama-3-reactor,44,34.579589042578384,24.459988386370384,44.57095563792369,4.320406373011294,29.850668766356687,39.74954117063491,28.008643617021278
CortexLM_btlm-7b-base-v0.2,44,30.480156785703883,15.45610092332788,40.056417067205864,1.0904573504316821,25.206079458386505,38.435259589947094,23.49567819148936
Cran-May_SCE-2-24B,44,49.70134422814871,60.78748830879843,62.63922826074671,17.262026402992685,34.61760845884167,45.27046130952381,46.1186835106383
Cran-May_SCE-3-24B,44,47.65318812878388,56.53848455431588,59.72348060698287,15.949530436623286,35.36164531078541,44.338979828042326,46.467752659574465
Cran-May_T.E-8.1,44,43.41798824863965,71.28629813339717,55.808070332514625,5.738318876191799,30.68970319389782,45.03244874338625,44.32347074468085
Cran-May_merge_model_20250308_2,44,56.97463036704323,62.608489917862386,65.84422500319616,41.9463288258164,39.23118501558099,47.92246197089946,54.19714095744681
Cran-May_merge_model_20250308_3,44,50.714686767805176,61.85160928558447,62.702109393411085,24.336139567467026,32.289264729491244,43.18354828042328,49.617686170212764
Cran-May_merge_model_20250308_4,44,56.58869687755848,48.10048449225832,66.63495842324072,39.33812434338569,39.92622077773085,46.86728670634921,53.665226063829785
Cran-May_tempmotacilla-cinerea-0308,44,56.621147179776166,58.57059269405178,65.87597378034619,41.77494901084175,37.30294424767999,47.26649305555555,53.881316489361694
CreitinGameplays_Llama-3.1-8B-R1-v0.1,44,27.73987953437645,35.086237848907565,30.56207087059779,16.33006412835975,25.83874662576424,36.18949652777778,12.516622340425531
CultriX_Qwen2.5-14B-Broca,44,54.643586223263455,58.5693182976724,65.26362173176163,32.03980410474042,38.57548119293085,47.65398065476191,53.64029255319149
CultriX_Qwen2.5-14B-BrocaV9,44,52.96015102582907,70.70428684778611,63.90197951949197,27.39881826227989,36.049013439953036,46.88369295634921,53.30784574468085
CultriX_Qwen2.5-14B-Brocav3,44,53.97695621984254,71.16140728821748,64.51506342863617,30.705821358223336,35.919922557401584,47.544349371693116,53.1748670212766
CultriX_Qwen2.5-14B-Brocav6,44,53.13728007114441,72.08312832174187,63.876127013008436,27.691290276965564,36.71843164292829,47.40424933862434,53.191489361702125
CultriX_Qwen2.5-14B-Brocav7,44,53.79506478512482,69.50402709255886,64.42957448680588,29.658767243215365,36.698399591646236,47.94121197089947,52.576462765957444
CultriX_Qwen2.5-14B-Emerged,44,52.3593884476761,71.646010363613,62.59241776280247,28.74674682798076,35.30389754959805,46.8883804563492,51.86170212765957
CultriX_Qwen2.5-14B-Emergedv3,44,50.28621481199471,65.72715949236914,61.89653692249614,19.57417144230884,36.446150209782765,47.26649305555556,51.73703457446809
CultriX_Qwen2.5-14B-FinalMerge,44,45.38944155628202,51.222866438826756,57.14502331841159,12.481305611573074,36.06896953950226,43.755667162698415,45.744680851063826
CultriX_Qwen2.5-14B-Hyper,44,54.42669908182253,57.00186615956772,65.06554622720145,30.598754230506987,39.34802584393607,48.97294973544973,53.74002659574468
CultriX_Qwen2.5-14B-HyperMarck-dl,44,55.20000608781787,68.43491934733174,60.95842494733517,50.94407411149295,36.4970384527851,44.12909226190476,50.90591755319149
CultriX_Qwen2.5-14B-Hyperionv3,44,54.757610617824696,70.87538841385303,65.21303286372036,32.060281248616754,37.548800006853696,47.27821180555555,53.39926861702128
CultriX_Qwen2.5-14B-Hyperionv4,44,54.25430981245337,57.36656515822462,64.71000494112982,30.969666572028498,39.583941529201596,48.30994957010582,53.64029255319149
CultriX_Qwen2.5-14B-Hyperionv5,44,53.57430269839328,69.08813060457364,64.41851380603251,28.238266508969613,37.15274227543522,47.936524470899464,53.01695478723404
CultriX_Qwen2.5-14B-MegaMerge-pt2,44,53.65977751520348,59.39989228580167,65.76633037942405,25.52513511999984,37.63270251839883,47.27118055555555,54.20545212765957
CultriX_Qwen2.5-14B-MergeStock,44,53.97835226001349,59.36243611395542,65.78339641679267,27.82595306228667,37.05485445995094,46.745936673280426,53.9561170212766
CultriX_Qwen2.5-14B-ReasoningMerge,44,58.64030474450824,49.01849315372101,65.77968372658594,50.30785146191833,40.9276696923509,51.6413566468254,53.449135638297875
CultriX_Qwen2.5-14B-Ultimav2,44,55.59049293742707,57.862416166881644,65.54447633809048,35.221195164764104,38.82430314372428,49.64298115079365,54.17220744680851
CultriX_Qwen2.5-14B-Unity,44,48.32578603356566,69.99361693639543,60.192545246849605,15.023890565189602,34.674082209736575,46.76937417328042,50.756316489361694
CultriX_Qwen2.5-14B-Wernicke,44,54.095608473951174,54.70379703630811,65.67315954703126,28.226602356227147,39.13961487105363,46.8743179563492,54.23869680851063
CultriX_Qwen2.5-14B-Wernicke-SFT,44,53.09048848121051,50.757046857892604,64.59895819562534,33.35059749986092,34.85483191072537,38.97222222222222,50.69813829787234
CultriX_Qwen2.5-14B-Wernicke-SLERP,44,49.01217426943445,60.0718316289667,64.40052828217115,9.459204410817872,34.255758398480715,41.369804067460315,50.939162234042556
